총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,집객시설_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,주중_매출_건수,주말_매출_건수,남성_매출_금액,남성_매출_건수,여성_매출_금액,여성_매출_건수,점포수,상권_변화_지표_HH,상권_변화_지표_HL,상권_변화_지표_LH,상권_변화_지표_LL,임대료,공실률
573277,298088,275188,28158,157661,133691,101001,92141,60627,2328,1119,1209,363,385,374,359,446,401,184,201,170,158,215,191,179,184,204,201,231,210,476,195,281,0,80,164,139,69,24,0,19,65,58,31,22,0,61,99,81,38,2,75,51,97,50,3,6910670920,402201,5047741930,1862928990,294071,108130,2827180651,182324,3435448706,197671,90,0,0,1,0,26.2,12.8
359651,169323,190328,20964,89419,88190,56984,54647,49446,1093,483,610,144,153,214,167,145,270,73,60,106,81,58,105,71,93,108,86,87,165,42,27,15,0,3,11,21,7,0,0,0,9,14,4,0,0,3,2,7,3,0,94,52,97,50,30,19370656973,1248479,14436541669,4934115304,921032,327447,7202503266,507299,11336084524,708972,252,0,0,1,0,26.2,12.8
307535,144507,163025,18350,63174,79479,54667,45164,46701,6976,3399,3577,1073,931,1410,1120,991,1451,556,450,726,557,465,645,517,481,684,563,526,806,26,13,13,0,1,6,13,5,1,0,0,3,7,3,0,0,1,3,6,2,1,85,45,97,50,12,5748758326,459707,3961454076,1787304250,318157,141550,2969833842,254244,2620163093,199614,156,0,0,0,1,26.2,12.8
752365,396603,355758,42054,163000,193315,139845,127877,86271,3348,1670,1678,462,414,643,510,492,827,233,201,343,270,228,395,229,213,300,240,264,432,148,83,65,0,23,38,43,28,16,0,16,25,22,12,8,0,7,13,21,16,8,82,45,97,50,14,6596021913,314633,4875200360,1720821553,224517,90116,2742004962,143576,2817226907,152359,150,0,0,0,1,26.2,12.8
216642,104968,111673,11435,48194,57423,37776,33435,28376,3070,1454,1616,437,361,566,521,498,687,203,180,280,276,221,294,234,181,286,245,277,393,617,251,366,2,84,114,158,153,106,2,16,47,60,63,63,0,68,67,98,90,43,80,43,97,50,5,4311402625,266946,3180546693,1130855932,191704,75242,2076913983,146549,2008980451,115380,104,0,0,0,1,26.2,12.8
238828,110642,128187,11632,57847,57866,38536,40659,32291,4017,1929,2088,412,657,770,539,656,983,218,340,384,253,290,444,194,317,386,286,366,539,1142,416,726,1,197,214,295,267,168,0,48,86,106,84,92,1,149,128,189,183,76,93,47,97,50,13,5895125650,375368,4367333259,1527792391,265321,110047,2684999331,211235,2748624732,147816,228,0,0,0,1,26.2,12.8
79900,37218,42683,6121,13311,17479,16446,14793,11755,1139,548,591,252,140,163,238,170,176,119,70,77,115,82,85,133,70,86,123,88,91,6,3,3,0,0,0,1,3,2,0,0,0,1,0,2,0,0,0,0,3,0,81,46,97,50,3,3302460107,155703,2535410787,767049320,113600,42103,1409864727,71961,1414957865,68090,94,0,0,0,1,26.2,12.8
308516,126572,181942,45124,45125,57376,73211,55369,32301,5752,2719,3033,1401,763,744,1204,858,782,656,356,345,574,425,363,745,407,399,630,433,419,306,168,138,0,23,42,94,100,47,0,8,25,53,53,29,0,15,17,41,47,18,79,51,97,50,7,5035670002,256504,3619169265,1416500737,173183,83321,2468174956,142295,2278807757,104646,106,0,0,1,0,26.2,12.8
132943,65358,67586,11740,25218,29078,27327,24306,15275,410,202,208,73,64,89,66,65,53,36,37,47,32,30,20,37,27,42,34,35,33,270,146,124,0,34,54,79,65,38,0,9,26,54,32,25,0,25,28,25,33,13,87,50,97,50,4,3949348130,83593,2938037233,1011310897,60194,23399,1648546736,35889,1318601859,36241,53,0,0,0,1,26.2,12.8
1935241,977918,957326,201376,1149992,276625,138750,102535,65969,2077,941,1136,119,802,449,196,185,326,60,321,221,97,99,143,59,481,228,99,86,183,2881,980,1901,4,900,1047,491,254,185,2,187,362,224,85,120,2,713,685,267,169,65,74,51,97,50,47,77388114072,4913150,51362852426,26025261646,3254892,1658258,34954640022,2318467,40401372788,2544435,685,0,0,1,0,64.3,2.8
266674,147640,119034,15396,136294,46236,30463,25291,12990,2378,1211,1167,140,1128,540,208,177,185,72,516,311,113,105,94,68,612,229,95,72,91,1017,565,452,4,192,288,267,183,83,4,92,182,144,84,59,0,100,106,123,99,24,122,45,97,50,33,7955176167,820889,5637722917,2317453250,574617,246272,4828090508,528652,2359814739,261999,145,0,1,0,0,64.3,2.8
440924,227647,213272,31279,237392,75601,41255,32269,23127,3707,1769,1938,251,1292,813,390,399,562,140,547,427,199,209,247,111,745,386,191,190,315,369,124,245,0,43,69,79,101,77,0,12,23,34,31,24,0,31,46,45,70,53,90,42,97,50,7,8010453326,737900,5448374508,2562078818,499915,237985,4187133452,408582,3229702766,309950,159,0,0,0,1,64.3,2.8
242126,135371,106754,21265,120950,39874,25934,21256,12843,1250,673,577,90,389,211,157,154,249,49,223,125,92,75,109,41,166,86,65,79,140,57,30,27,0,13,17,10,8,9,0,4,10,5,5,6,0,9,7,5,3,3,91,54,97,50,1,5154566049,561458,3887292627,1267273422,437086,124372,2807391416,338069,1800324454,204843,113,0,0,1,0,64.3,2.8
250719,135631,115088,17496,136669,41084,21637,21703,12128,2305,1098,1207,117,849,424,240,264,411,52,360,212,142,152,180,65,489,212,98,112,231,326,197,129,1,46,82,87,73,37,1,24,55,51,35,31,0,22,27,36,38,6,85,44,97,50,4,4719945304,330902,3278929953,1441015351,224866,106036,2481150965,186644,1892957445,138135,103,0,0,0,1,64.3,2.8
45859,23555,22304,3247,26390,7965,3412,2833,2013,20,12,8,0,11,3,1,2,3,0,7,1,1,1,2,0,4,2,0,1,1,137,80,57,0,34,35,33,27,8,0,20,25,22,10,3,0,14,10,11,17,5,110,50,97,50,5,1741991592,59119,1299570186,442421406,42322,16797,812065945,30142,873445475,28098,18,0,1,0,0,64.3,2.8
137392,66284,71110,8223,37884,31212,19862,22953,17255,3146,1566,1580,409,602,545,498,490,602,226,290,282,255,242,271,183,312,263,243,248,331,558,321,237,1,109,129,140,95,84,0,43,70,76,60,72,1,66,59,64,35,12,101,55,97,50,5,2039255570,97987,1419818319,619437251,66971,31016,1086261665,57170,613048922,34339,68,1,0,0,0,64.3,2.8
234355,121825,112531,14104,57366,46353,40462,41554,34519,1941,926,1015,249,339,328,304,298,423,128,165,142,157,148,186,121,174,186,147,150,237,389,245,144,0,35,89,72,89,104,0,8,52,45,62,78,0,27,37,27,27,26,109,49,97,50,14,7407977571,342484,5767813380,1640164191,265407,77077,2688107331,147335,4262566300,184555,122,0,1,0,0,64.3,2.8
422916,203484,219430,38104,82339,90469,81409,73242,57359,4087,2063,2024,652,630,605,668,730,802,334,338,313,335,372,371,318,292,292,333,358,431,97,44,53,0,8,10,31,33,15,0,4,6,13,11,10,0,4,4,18,22,5,108,61,97,50,5,2845570718,200088,1944952393,900618325,136160,63928,1631904363,121211,979254426,70491,85,1,0,0,0,64.3,2.8
242554,118501,124051,9839,48669,48527,45135,49789,40598,2101,1019,1082,219,295,356,319,386,526,101,155,178,171,180,234,118,140,178,148,206,292,120,70,50,0,10,23,32,35,20,0,5,11,15,23,16,0,5,12,17,12,4,94,46,97,50,3,2779299173,205588,1699365137,1079934036,132734,72854,1592428835,149806,842133113,46170,94,0,0,0,1,64.3,2.8
93983,40543,53439,5907,29416,21603,14416,12775,9866,557,235,322,23,13,13,27,28,453,13,4,3,12,13,190,10,9,10,15,15,263,730,388,342,6,172,225,149,109,69,1,85,123,81,48,50,5,87,102,68,61,19,51,42,97,50,10,10636932200,490001,6957388418,3679543782,317419,172582,3657237338,172347,6070745397,298889,102,0,0,0,1,64.3,2.8
168175,80992,87182,15236,31845,34876,31261,30440,24513,3066,1490,1576,680,413,517,574,489,393,330,212,229,284,240,195,350,201,288,290,249,198,239,97,142,0,42,47,54,53,43,0,9,13,24,25,26,0,33,34,30,28,17,74,43,97,50,1,2404421794,135613,1774775064,629646730,92822,42791,950583841,64729,1284145460,62732,71,0,0,0,1,64.3,2.8
521505,269476,252032,37525,121701,104965,87551,93432,76324,3946,1919,2027,431,619,742,622,691,841,216,296,397,305,330,375,215,323,345,317,361,466,1423,701,722,9,264,307,351,315,177,3,72,147,203,170,106,6,192,160,148,145,71,98,44,97,50,15,8916141549,686872,6655168524,2260973025,494142,192730,4587512102,421279,3800841834,241998,235,0,1,0,0,64.3,2.8
124123,58217,65907,6631,28299,25131,20262,23639,20161,1973,974,999,251,308,362,309,340,403,131,157,183,165,158,180,120,151,179,144,182,223,95,50,45,0,7,11,32,31,14,0,1,6,17,17,9,0,6,5,15,14,5,116,46,97,50,1,6184032562,332755,4132013971,2052018591,221837,110918,2472769827,147538,3084194766,166326,149,0,1,0,0,64.3,2.8
744365,366645,377719,58779,312378,116457,89975,86875,79899,367,171,196,27,127,65,37,35,76,11,50,35,23,17,35,16,77,30,14,18,41,370,173,197,7,58,102,87,78,38,3,27,60,43,27,13,4,31,42,44,51,25,84,47,97,50,10,21649390992,1714770,16033498829,5615892163,1274655,440115,10131442597,854619,9521790897,794047,278,0,0,0,1,43.5,3.7
105476,52279,53198,8217,43792,17706,12397,12239,11123,601,290,311,42,240,105,54,61,99,20,109,58,26,32,45,22,131,47,28,29,54,276,177,99,0,56,114,63,35,8,0,20,71,51,29,6,0,36,43,12,6,2,88,45,97,50,2,6322869401,379775,4742442873,1580426528,274898,104877,3604891143,237908,2028849098,127073,88,0,0,0,1,43.5,3.7
171201,88419,82781,14936,82925,26412,18374,16598,11955,1173,509,664,78,443,186,130,120,216,32,175,96,55,57,94,46,268,90,75,63,122,122,50,72,0,18,32,34,23,15,0,6,12,16,6,10,0,12,20,18,17,5,110,52,97,50,14,4750640067,295427,3620599181,1130040886,214255,81172,1986194440,138076,2553952956,150764,128,1,0,0,0,43.5,3.7
94703,53929,40775,978,26781,19879,15227,16300,15535,2609,1300,1309,242,313,351,466,457,780,112,178,201,254,233,322,130,135,150,212,224,458,20,5,15,0,3,3,12,2,0,0,1,2,2,0,0,0,2,1,10,2,0,134,76,97,50,3,382098892,39398,264655033,117443859,26861,12537,218228512,23470,150093008,15347,31,1,0,0,0,43.5,3.7
363104,191307,171801,43105,223827,32340,23931,24758,15140,1413,728,685,120,762,176,98,90,167,55,418,90,48,41,76,65,344,86,50,49,91,1474,897,577,0,102,375,452,407,138,0,32,169,280,301,115,0,70,206,172,106,23,92,63,97,50,2,4822396190,951919,3571769183,1250627007,705940,245979,2870448376,591081,1749749673,353107,59,0,0,1,0,43.5,3.7
531028,284604,246424,57767,303988,61627,47286,36193,24166,1328,666,662,124,358,212,177,174,283,60,170,128,97,88,123,64,188,84,80,86,160,6,2,4,0,2,1,2,1,0,0,0,0,1,1,0,0,2,1,1,0,0,97,52,97,50,11,11853861334,1213457,8583260598,3270600736,898573,314884,6212618037,629216,5314229122,573580,252,0,0,1,0,43.5,3.7
750143,399609,350536,71140,375545,103906,78281,68974,52305,3616,1814,1802,354,692,573,566,586,845,177,356,322,308,289,362,177,336,251,258,297,483,215,98,117,4,47,54,59,39,12,3,11,25,34,17,8,1,36,29,25,22,4,103,55,97,50,15,8314310667,777823,5941079992,2373230675,564323,213500,4221027489,452258,3755125659,315516,178,1,0,0,0,43.5,3.7
408007,218475,189532,26108,91157,94787,80655,68997,46308,2698,1309,1389,344,368,487,478,386,635,175,161,251,252,197,273,169,207,236,226,189,362,1421,615,806,12,517,405,292,118,77,5,253,220,58,41,38,7,264,185,234,77,39,112,52,97,50,9,5231680798,314937,4244319848,987360950,232957,81980,2724190919,204952,1462515082,88465,125,1,0,0,0,40.8,5.3
456404,223313,233092,14096,94892,123194,96923,78974,48325,536,247,289,73,111,87,85,118,62,40,50,39,35,56,27,33,61,48,50,62,35,4781,2344,2437,30,1067,1411,1229,807,237,21,417,816,632,297,161,9,650,595,597,510,76,72,43,97,50,21,15080274315,969401,11790417979,3289856336,764075,205326,5658412794,404155,7836529190,502564,120,0,0,0,1,40.8,5.3
750578,326257,424321,63809,205540,140294,128996,117595,94346,3498,1678,1820,426,584,457,609,630,792,209,270,260,289,300,350,217,314,197,320,330,442,94,46,48,0,12,30,37,9,6,0,2,16,21,4,3,0,10,14,16,5,3,113,55,97,50,5,1360537808,112078,961729861,398807947,83620,28458,639030219,54364,476411659,46868,59,1,0,0,0,40.8,5.3
321431,165968,155459,14990,74683,88432,61881,49949,31496,2129,1033,1096,270,328,437,390,316,388,138,139,216,199,166,175,132,189,221,191,150,213,1161,597,564,3,215,325,325,193,100,2,57,165,194,120,59,1,158,160,131,73,41,109,56,97,50,9,5540980323,410394,4386018796,1154961527,305551,104843,2498219678,215009,2199583466,168250,91,1,0,0,0,40.8,5.3
731153,392642,338514,18033,167715,194652,171329,110345,69087,2577,1164,1413,357,284,421,444,377,694,186,123,169,186,180,320,171,161,252,258,197,374,54025,32531,21494,87,7239,17093,16873,9208,3525,28,2650,9858,11505,6265,2225,59,4589,7235,5368,2943,1300,122,55,97,50,81,53536355278,2794920,45646694719,7889660559,2347954,446966,19427342212,1269155,16816740715,1194193,909,1,0,0,0,69.2,1.1
933089,508694,424397,22165,219031,263519,220383,129153,78838,10,8,2,0,0,0,4,2,4,0,0,0,3,2,3,0,0,0,1,0,1,2317,1511,806,1,435,904,524,317,136,0,174,574,411,269,83,1,261,330,113,48,53,130,68,97,50,30,16114851912,1101737,14209478686,1905373226,950077,151660,5888844248,487681,5050969295,466077,165,1,0,0,0,69.2,1.1
59045,28922,30124,4187,12796,12499,12296,9844,7421,714,327,387,132,88,89,155,96,154,63,38,43,64,54,65,69,50,46,91,42,89,5,1,4,0,0,4,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,72,52,97,50,11,4371117790,196246,3241662984,1129454806,154723,41523,1423333372,59020,2533029139,129366,49,0,0,1,0,69.2,1.1
315002,162668,152333,16917,84601,74259,63873,46945,28408,659,306,353,72,84,99,118,102,184,39,34,54,56,45,78,33,50,45,62,57,106,219,90,129,1,41,51,44,50,32,0,12,27,20,16,15,1,29,24,24,34,17,99,57,97,50,17,18069356308,897026,12970918675,5098437633,647356,249670,8285612311,420820,6951189244,417062,198,1,0,0,0,69.2,1.1
236966,103814,133152,22643,59236,50881,47276,32942,23985,725,334,391,115,91,109,116,93,201,68,46,48,51,38,83,47,45,61,65,55,118,531,326,205,0,82,161,154,75,59,0,45,95,99,46,41,0,37,66,55,29,18,94,57,97,50,14,9148901725,499300,6481735577,2667166148,359538,139762,3298608461,198306,4349775140,264766,162,0,0,1,0,69.2,1.1
217517,104805,112712,8450,56256,52355,37374,36731,26348,3847,1867,1980,642,592,786,592,585,650,332,309,369,287,275,295,310,283,417,305,310,355,886,503,383,1,96,214,227,222,126,0,48,124,116,121,94,1,48,90,111,101,32,73,53,97,50,1,2102036645,151775,1458146732,643889913,107439,44336,1074079208,83187,839814012,62449,82,0,0,1,0,29.8,2.7
487439,241439,246000,24443,131765,114935,75665,83419,57212,3533,1699,1834,425,619,744,538,552,655,225,282,359,258,262,313,200,337,385,280,290,342,1139,628,511,2,178,317,301,233,108,0,85,182,161,128,72,2,93,135,140,105,36,78,43,97,50,27,16108809173,854379,12676666736,3432142437,653214,201165,7482840505,402222,7674379828,419209,372,0,0,0,1,29.8,2.7
219770,104656,115113,10438,59452,54576,34275,33157,27874,5177,2429,2748,640,921,1304,768,616,928,356,384,600,381,294,414,284,537,704,387,322,514,948,507,441,0,122,218,236,218,154,0,45,118,127,107,110,0,77,100,109,111,44,75,54,97,50,3,7064119314,271795,4497327739,2566791575,188653,83142,3217714992,138138,3193839216,119040,120,0,0,1,0,29.8,2.7
187261,89519,97740,8109,41340,40517,35376,35846,26075,3102,1511,1591,461,490,537,485,560,569,244,247,257,239,272,252,217,243,280,246,288,317,268,105,163,0,29,47,56,93,43,0,5,20,20,43,17,0,24,27,36,50,26,103,52,97,50,24,9189193788,365892,6741045061,2448148727,270417,95475,4127482651,168102,4552502006,187512,144,1,0,0,0,29.8,2.7
375384,182314,193068,31325,74660,73410,66366,72277,57355,5348,2668,2680,737,859,928,840,975,1009,368,449,489,414,471,477,369,410,439,426,504,532,146,63,83,0,23,24,38,46,15,0,9,8,15,21,10,0,14,16,23,25,5,89,49,97,50,24,7099642989,386400,5393785087,1705857902,285086,101314,3149395662,217338,3232253533,156616,170,0,0,0,1,29.8,2.7
280759,155537,125222,19380,141334,46236,27428,28711,17671,626,354,272,76,127,91,105,121,106,42,62,55,62,79,54,34,65,36,43,42,52,88,52,36,0,10,27,24,18,9,0,4,16,15,11,6,0,6,11,9,7,3,83,51,97,50,13,8990127884,531444,6216315769,2773812115,371043,160401,4668913508,281537,3645894345,229232,179,0,0,1,0,29.8,2.7
209179,106496,102687,5898,70530,53902,28858,30092,19895,1679,794,885,142,407,442,175,219,294,81,173,204,89,105,142,61,234,238,86,114,152,176,103,73,1,33,49,49,30,14,0,14,35,31,18,5,1,19,14,18,12,9,92,51,97,50,40,29639538134,1359489,20804862206,8834675928,964014,395475,14579183664,660860,11170808895,637055,335,0,0,1,0,29.8,2.7
161799,81751,80047,6645,33598,32426,30648,36895,21590,4880,2393,2487,713,672,777,867,866,985,368,330,391,442,428,434,345,342,386,425,438,551,525,255,270,0,43,122,158,139,63,0,12,66,78,70,29,0,31,56,80,69,34,97,53,97,50,23,12306740676,816223,9150628783,3156111893,582065,234158,5955571698,463364,5597376897,332656,206,0,0,1,0,29.8,2.7
199642,103435,96208,2294,43454,42133,38713,41993,31049,4071,2081,1990,423,655,809,613,710,861,243,322,434,328,356,398,180,333,375,285,354,463,206,182,24,0,5,17,35,73,76,0,1,13,24,69,75,0,4,4,11,4,1,100,43,97,50,2,1741340781,105142,1223000874,518339907,75811,29331,911745741,63776,591765767,35143,79,0,1,0,0,29.8,2.7
102645,49317,53330,4246,22544,20374,17998,21991,15492,832,425,407,115,111,139,113,160,194,62,53,83,50,82,95,53,58,56,63,78,99,118,70,48,2,10,23,31,34,18,0,6,14,16,21,13,2,4,9,15,13,5,109,50,97,50,19,11453209875,583040,7901211726,3551998149,404717,178323,4437242536,232288,6271028737,324025,210,1,0,0,0,29.8,2.7
222381,112883,109502,8640,47091,44779,41781,45596,34493,4202,1999,2203,573,655,770,649,717,838,289,310,383,308,332,377,284,345,387,341,385,461,531,248,283,0,56,120,164,118,73,0,13,63,76,60,36,0,43,57,88,58,37,111,50,97,50,17,7025437351,575341,5023340138,2002097213,427361,147980,3530329039,291058,3101472069,270555,120,1,0,0,0,29.8,2.7
509772,261089,248678,19012,165039,147626,82427,52769,42898,2815,1337,1478,221,510,808,481,323,472,112,226,376,267,162,194,109,284,432,214,161,278,1463,948,515,1,314,460,306,191,191,1,150,303,234,127,133,0,164,157,72,64,58,88,42,97,50,1,4814063305,249560,3051628422,1762434883,180752,68808,2505609321,141389,1744529989,94128,110,0,0,0,1,39,1
1102169,586653,515518,36394,369545,320654,180065,114525,80984,2063,1062,1001,108,392,554,366,296,347,54,184,269,218,169,168,54,208,285,148,127,179,3706,2139,1567,9,659,1329,1024,449,236,4,261,765,647,289,173,5,398,564,377,160,63,89,42,97,50,80,48743158476,2800619,37821332333,10921826143,2127101,673518,21567469054,1479548,21210139266,1145192,673,0,0,0,1,39,1
212789,105203,107586,6955,80897,63126,28484,18043,15282,1486,650,836,109,329,448,232,157,211,59,135,190,114,63,89,50,194,258,118,94,122,682,394,288,1,101,187,174,75,144,0,35,108,117,37,97,1,66,79,57,38,47,71,41,97,50,4,3999478641,185847,2991260522,1008218119,135605,50242,1429268407,86580,2206847934,94753,103,0,0,0,1,39,1
174116,92244,81870,3218,50602,52725,31261,18660,17653,1226,556,670,130,173,264,211,169,279,72,73,103,100,69,139,58,100,161,111,100,140,1127,590,537,5,262,395,268,122,75,0,77,218,162,74,59,5,185,177,106,48,16,93,55,97,50,8,8678204494,209441,5571580646,3106623848,185403,24038,3445350181,108320,3827171989,76523,72,0,0,1,0,39,1
492016,257570,234445,6719,165115,152620,76352,51100,40112,3379,1601,1778,273,712,947,498,436,513,127,314,440,270,210,240,146,398,507,228,226,273,2811,1451,1360,6,701,1034,619,249,202,0,225,523,422,147,134,6,476,511,197,102,68,79,47,97,50,13,16429919348,715214,10952972247,5476947101,533397,181817,7728929888,334080,6644731575,319847,206,0,0,0,1,39,1
170858,93606,77250,3093,51150,54312,30180,17510,14613,470,186,284,23,78,174,81,59,55,13,32,66,26,27,22,10,46,108,55,32,33,1546,604,942,5,530,537,303,121,50,1,95,237,165,78,28,4,435,300,138,43,22,104,50,97,50,12,8793005419,431917,6711643481,2081361938,368693,63224,2926173206,179377,4224831479,198985,72,1,0,0,0,39,1
127970,70409,57561,1457,41631,41580,23077,11991,8235,936,411,525,83,190,251,156,87,169,43,70,100,79,41,78,40,120,151,77,46,91,5183,3320,1863,19,1172,1591,1161,673,567,11,598,1057,799,448,407,8,574,534,362,225,160,117,56,97,50,6,9860116592,442380,7392738281,2467378311,353076,89304,4106661394,235216,3870739804,155779,93,1,0,0,0,39,1
270001,142062,127940,3773,82750,87416,50653,24774,20644,1448,685,763,166,218,333,246,178,307,82,104,159,118,84,138,84,114,174,128,94,169,2715,1319,1396,4,770,890,521,281,249,2,216,466,321,136,178,2,554,424,200,145,71,77,52,97,50,5,6807829534,176684,5105591466,1702238068,151568,25116,2328638766,76915,2880807695,76136,113,0,0,1,0,39,1
917419,465741,451678,39559,361514,246318,139782,75941,54307,1004,448,556,65,195,292,157,109,186,35,75,123,80,56,79,30,120,169,77,53,107,7963,5151,2812,24,1570,3243,2056,784,286,6,619,2150,1563,604,209,18,951,1093,493,180,77,90,45,97,50,121,45528880687,1684332,35949717040,9579163647,1311902,372430,14702316682,683190,25371146187,847125,422,0,0,0,1,39,1
161039,88482,72556,4621,46591,48930,29289,18453,13155,83,30,53,4,16,19,15,13,16,2,3,3,10,5,7,2,13,16,5,8,9,1588,905,683,1,300,573,330,259,125,0,129,388,198,118,72,1,171,185,132,141,53,81,53,97,50,12,13403623624,383326,10716877256,2686746368,333958,49368,5569928090,173335,6209903879,158971,82,0,0,1,0,39,1
64065,34720,29343,756,25137,19806,10405,4632,3329,2160,1020,1140,125,371,583,460,292,329,68,169,264,230,149,140,57,202,319,230,143,189,102,57,45,2,15,28,28,21,8,1,7,17,16,11,5,1,8,11,12,10,3,81,40,97,50,1,2756587077,157768,2137263026,619324051,116074,41694,1250034735,87112,1205096633,62108,68,0,0,0,1,39,1
81959,42715,39243,1538,31788,23644,11671,6555,6764,1652,734,918,143,322,457,286,165,279,72,133,194,132,81,122,71,189,263,154,84,157,1847,888,959,2,310,550,480,328,177,2,113,306,258,124,85,0,197,244,222,204,92,74,46,97,50,5,5598386388,182706,3986604244,1611782144,132751,49955,1957700996,91275,3270345290,83932,103,0,0,0,1,39,1
341827,189781,152046,10885,115766,102562,55025,33001,24588,1256,578,678,113,234,335,207,161,206,53,104,152,106,69,94,60,130,183,101,92,112,3031,2212,819,10,448,786,896,589,302,5,258,583,743,420,203,5,190,203,153,169,99,94,48,97,50,4,17667922321,702478,12864479926,4803442395,513841,188637,7909599500,309967,7236223847,340487,204,0,0,0,1,39,1
1731722,928434,803286,49370,635087,504213,265478,160864,116705,3980,1905,2075,288,807,1110,632,455,688,152,350,525,331,246,301,136,457,585,301,209,387,8354,4002,4352,40,2565,2737,1614,870,528,10,810,1478,1025,434,245,30,1755,1259,589,436,283,83,44,97,50,97,82508557139,3807093,62361808039,20146749100,2832291,974802,36208599642,1971130,35750481198,1529421,1150,0,0,0,1,39,1
111804,54679,57124,5145,23424,19857,20937,23711,18730,898,439,459,124,126,120,138,165,225,60,68,65,70,83,93,64,58,55,68,82,132,60,37,23,0,3,14,15,18,10,0,2,6,12,12,5,0,1,8,3,6,5,120,48,97,50,34,11259254773,565526,8459707604,2799547169,433509,132017,4327641997,236143,6269322802,309522,118,0,1,0,0,36.5,10.9
420130,218574,201555,12241,85108,82170,81290,87949,71368,650,425,225,18,57,71,63,175,266,9,34,48,46,128,160,9,23,23,17,47,106,1057,542,515,2,180,291,252,183,149,1,54,154,138,93,102,1,126,137,114,90,47,96,50,97,50,45,16289874570,897805,11679461813,4610412757,648458,249347,6589074043,449316,7478809944,391690,452,0,0,1,0,36.5,10.9
